Date,Store_ID,Item_ID,Sales,Promotion,Holiday,Region,Temperature,Fuel_Price
2023-01-21,4,102,91,No,No,North,32,3.26
2023-01-21,4,103,77,Yes,Yes,North,35,3.43
2023-01-21,4,104,79,Yes,Yes,West,35,2.88
2023-01-21,4,105,81,No,Yes,East,36,3.78
2023-01-21,5,101,64,Yes,No,North,28,4.41
2023-01-21,5,102,59,Yes,Yes,East,40,2.65
2023-01-21,5,103,58,Yes,Yes,East,25,4.13
2023-01-21,5,104,66,No,Yes,South,28,3.28
2023-01-21,5,105,43,No,Yes,South,39,4.15
2023-01-22,1,101,35,Yes,No,East,20,2.67
2023-01-22,1,102,90,Yes,No,South,37,2.51
2023-01-22,1,103,98,No,Yes,West,34,3.94
2023-01-22,1,104,64,Yes,No,North,29,2.51
2023-01-22,1,105,85,Yes,No,South,24,3.8
2023-01-22,2,101,84,Yes,Yes,East,32,4.15
2023-01-22,2,102,65,Yes,No,West,26,3.94
2023-01-22,2,103,22,Yes,No,West,28,3.82
2023-01-22,2,104,67,Yes,No,East,26,4.1
2023-01-22,2,105,89,No,No,East,24,4.45
2023-01-22,3,101,69,Yes,Yes,North,29,3.33
2023-01-22,3,102,38,Yes,Yes,East,36,3.07
2023-01-22,3,103,92,No,Yes,North,22,3.48
2023-01-22,3,104,46,Yes,Yes,South,26,4.15
2023-01-22,3,105,65,No,Yes,North,39,4.38
2023-01-22,4,101,55,Yes,Yes,East,34,4.35
2023-01-22,4,102,67,No,No,North,36,2.54
2023-01-22,4,103,48,Yes,No,South,29,2.87
2023-01-22,4,104,72,No,Yes,South,38,3.65
2023-01-22,4,105,95,No,Yes,North,38,4.35
2023-01-22,5,101,85,No,Yes,South,21,3.6
2023-01-22,5,102,24,No,Yes,West,37,3.75
2023-01-22,5,103,43,Yes,Yes,North,37,3.12
2023-01-22,5,104,77,No,No,North,38,2.62
2023-01-22,5,105,97,Yes,Yes,East,37,4.26
2023-01-23,1,101,36,Yes,No,East,34,3.5
2023-01-23,1,102,38,No,No,West,26,4.42
2023-01-23,1,103,25,No,Yes,South,37,2.69
2023-01-23,1,104,36,Yes,No,East,40,4.05
2023-01-23,1,105,61,Yes,Yes,North,40,2.67
2023-01-23,2,101,47,No,No,West,40,2.98
2023-01-23,2,102,35,Yes,Yes,West,30,4.04
2023-01-23,2,103,67,Yes,Yes,West,31,2.9
2023-01-23,2,104,24,No,Yes,South,22,3.78
2023-01-23,2,105,68,No,Yes,North,33,4.37
2023-01-23,3,101,46,No,No,West,33,3.83
2023-01-23,3,102,23,No,No,South,23,2.97
2023-01-23,3,103,68,Yes,Yes,East,38,3.8
2023-01-23,3,104,49,No,Yes,East,20,4.15
2023-01-23,3,105,98,Yes,No,South,33,4.32
2023-01-23,4,101,22,Yes,Yes,North,28,3.01
2023-01-23,4,102,77,No,No,West,39,2.91
2023-01-23,4,103,51,Yes,No,South,21,2.96
2023-01-23,4,104,77,Yes,No,North,34,3.0
2023-01-23,4,105,40,Yes,Yes,North,20,2.54
2023-01-23,5,101,72,No,Yes,North,26,3.38
2023-01-23,5,102,72,Yes,Yes,South,32,3.41
2023-01-23,5,103,22,No,No,West,33,4.2
2023-01-23,5,104,47,Yes,Yes,North,27,3.51
2023-01-23,5,105,84,No,No,West,34,2.57
2023-01-24,1,101,78,No,No,East,23,3.67
2023-01-24,1,102,83,No,No,North,25,4.34
2023-01-24,1,103,81,No,No,North,21,4.27
2023-01-24,1,104,39,No,No,East,28,4.02
2023-01-24,1,105,46,Yes,No,West,40,3.72
2023-01-24,2,101,97,No,Yes,South,39,4.09
2023-01-24,2,102,58,No,Yes,West,22,2.71
2023-01-24,2,103,46,Yes,Yes,North,37,3.43
2023-01-24,2,104,35,No,Yes,South,39,4.22
2023-01-24,2,105,21,Yes,No,South,27,4.38
2023-01-24,3,101,93,No,Yes,South,35,3.09
2023-01-24,3,102,94,Yes,Yes,East,39,4.29
2023-01-24,3,103,50,Yes,No,East,36,4.0
2023-01-24,3,104,50,No,No,North,30,2.62
2023-01-24,3,105,86,No,Yes,West,26,4.32
2023-01-24,4,101,100,Yes,Yes,East,39,4.36
2023-01-24,4,102,59,No,Yes,West,29,4.45
2023-01-24,4,103,97,No,No,East,29,4.33
2023-01-24,4,104,46,No,No,West,24,3.08
2023-01-24,4,105,46,Yes,Yes,West,32,3.85
2023-01-24,5,101,36,Yes,Yes,East,31,2.84
2023-01-24,5,102,33,No,Yes,North,35,3.4
2023-01-24,5,103,73,No,No,East,23,3.42
2023-01-24,5,104,79,Yes,No,South,39,2.85
2023-01-24,5,105,97,Yes,Yes,North,27,4.37
2023-01-25,1,101,21,Yes,Yes,North,37,3.03
2023-01-25,1,102,26,No,No,South,38,3.98
2023-01-25,1,103,51,Yes,No,West,39,2.79
2023-01-25,1,104,44,Yes,No,West,40,3.48
2023-01-25,1,105,59,No,No,East,26,3.21
2023-01-25,2,101,23,Yes,No,North,30,4.25
2023-01-25,2,102,91,No,Yes,North,22,4.44
2023-01-25,2,103,85,Yes,No,West,32,3.43
2023-01-25,2,104,64,No,No,East,30,4.14
2023-01-25,2,105,59,Yes,Yes,North,21,3.13
2023-01-25,3,101,86,Yes,No,North,29,3.64
2023-01-25,3,102,34,No,Yes,West,24,4.3
2023-01-25,3,103,21,No,No,East,36,4.37
2023-01-25,3,104,99,Yes,Yes,West,23,2.88
2023-01-25,3,105,35,No,Yes,East,40,2.73
2023-01-25,4,101,22,No,No,East,28,2.99
2023-01-25,4,102,89,No,Yes,East,38,4.11
2023-01-25,4,103,72,No,Yes,East,20,3.46
2023-01-25,4,104,40,Yes,No,South,37,4.06
2023-01-25,4,105,24,No,No,North,38,2.93
2023-01-25,5,101,41,Yes,No,East,34,3.48
2023-01-25,5,102,40,Yes,No,North,39,3.32
2023-01-25,5,103,47,No,Yes,South,24,3.6
2023-01-25,5,104,87,No,Yes,South,23,3.51
2023-01-25,5,105,79,No,Yes,North,28,3.3
2023-01-26,1,101,46,No,Yes,South,25,4.23
2023-01-26,1,102,50,No,No,South,20,3.91
2023-01-26,1,103,58,No,No,North,40,3.36
2023-01-26,1,104,66,No,No,East,36,3.65
2023-01-26,1,105,67,No,Yes,East,37,3.17
2023-01-26,2,101,91,Yes,No,East,32,3.3
2023-01-26,2,102,91,No,No,East,29,2.99
2023-01-26,2,103,39,No,Yes,East,22,3.2
2023-01-26,2,104,40,No,No,East,25,3.16
2023-01-26,2,105,34,Yes,No,North,22,3.09
2023-01-26,3,101,71,Yes,No,East,25,2.81
2023-01-26,3,102,59,No,Yes,North,27,2.89
2023-01-26,3,103,50,No,Yes,West,25,3.62
2023-01-26,3,104,60,No,Yes,East,23,3.62
2023-01-26,3,105,71,Yes,No,West,29,3.12
2023-01-26,4,101,27,No,Yes,South,30,3.56
2023-01-26,4,102,70,No,No,North,22,3.49
2023-01-26,4,103,66,No,No,North,38,4.04
2023-01-26,4,104,30,No,Yes,East,34,2.92
2023-01-26,4,105,89,Yes,No,West,30,2.69
2023-01-26,5,101,37,No,No,North,36,3.13
2023-01-26,5,102,77,No,No,West,25,2.76
2023-01-26,5,103,76,No,Yes,North,24,4.06
2023-01-26,5,104,66,No,Yes,North,37,2.58
2023-01-26,5,105,53,Yes,Yes,South,22,2.97
2023-01-27,1,101,34,No,Yes,West,25,4.13
2023-01-27,1,102,57,Yes,Yes,West,23,2.53
2023-01-27,1,103,52,Yes,No,West,37,3.42
2023-01-27,1,104,94,Yes,Yes,East,32,4.49
2023-01-27,1,105,29,Yes,Yes,South,28,3.01
2023-01-27,2,101,83,Yes,No,South,24,4.39
2023-01-27,2,102,96,No,No,North,29,2.65
2023-01-27,2,103,34,Yes,Yes,West,26,3.55
2023-01-27,2,104,55,No,Yes,East,27,2.97
2023-01-27,2,105,48,No,Yes,North,26,3.97
2023-01-27,3,101,78,No,Yes,East,33,3.1
2023-01-27,3,102,30,No,Yes,North,21,3.61
2023-01-27,3,103,89,Yes,Yes,West,25,2.77
2023-01-27,3,104,87,Yes,Yes,South,33,4.36
2023-01-27,3,105,35,Yes,Yes,West,28,3.53
2023-01-27,4,101,57,No,No,West,37,3.37
2023-01-27,4,102,58,Yes,No,South,24,2.94
2023-01-27,4,103,90,Yes,Yes,South,33,3.51
2023-01-27,4,104,59,No,No,East,35,2.6
2023-01-27,4,105,64,Yes,No,West,30,2.71
2023-01-27,5,101,54,Yes,Yes,West,24,2.93
2023-01-27,5,102,96,No,No,East,34,2.86
2023-01-27,5,103,100,No,No,East,30,3.66
2023-01-27,5,104,91,No,No,South,22,2.66
2023-01-27,5,105,21,Yes,Yes,West,31,4.37
2023-01-28,1,101,60,No,No,South,36,4.44
2023-01-28,1,102,31,Yes,Yes,West,30,4.4
2023-01-28,1,103,26,Yes,No,South,31,4.44
2023-01-28,1,104,39,Yes,Yes,West,30,2.6
2023-01-28,1,105,92,No,No,South,21,2.51
2023-01-28,2,101,38,No,No,West,21,3.88
2023-01-28,2,102,98,Yes,Yes,North,34,3.33
2023-01-28,2,103,93,Yes,No,East,40,3.66
2023-01-28,2,104,35,No,No,North,27,2.94
2023-01-28,2,105,32,No,Yes,West,27,3.21
2023-01-28,3,101,40,No,No,South,31,4.44
2023-01-28,3,102,35,No,Yes,West,36,3.18
2023-01-28,3,103,43,No,Yes,South,34,2.63
2023-01-28,3,104,83,No,Yes,West,40,3.22
2023-01-28,3,105,73,Yes,Yes,West,35,3.07
2023-01-28,4,101,76,No,Yes,East,23,2.95
2023-01-28,4,102,41,No,No,East,34,3.18
2023-01-28,4,103,61,No,Yes,West,31,3.66
2023-01-28,4,104,25,Yes,No,West,27,2.51
2023-01-28,4,105,74,No,Yes,West,33,2.98
2023-01-28,5,101,80,Yes,Yes,East,33,3.79
2023-01-28,5,102,50,No,No,West,27,2.85
2023-01-28,5,103,35,No,Yes,East,22,3.53
2023-01-28,5,104,67,No,Yes,North,34,2.81
2023-01-28,5,105,70,Yes,No,North,28,3.89
2023-01-29,1,101,75,No,Yes,North,34,3.82
2023-01-29,1,102,79,No,Yes,North,30,4.17
2023-01-29,1,103,83,Yes,No,East,33,2.66
2023-01-29,1,104,40,No,No,East,27,3.3
2023-01-29,1,105,71,No,Yes,South,36,2.85
2023-01-29,2,101,74,No,Yes,North,38,2.77
2023-01-29,2,102,59,No,Yes,West,21,3.87
2023-01-29,2,103,81,Yes,Yes,South,26,3.63
2023-01-29,2,104,87,Yes,No,West,32,4.37
2023-01-29,2,105,83,Yes,No,West,37,3.24
2023-01-29,3,101,95,No,No,South,33,3.45
2023-01-29,3,102,71,No,No,East,29,3.32
2023-01-29,3,103,46,No,Yes,North,24,2.53
2023-01-29,3,104,76,No,No,West,22,3.1
2023-01-29,3,105,33,No,No,South,36,4.41
2023-01-29,4,101,22,Yes,No,East,31,3.3
2023-01-29,4,102,79,Yes,Yes,South,33,3.62
2023-01-29,4,103,94,No,Yes,South,22,4.27
2023-01-29,4,104,71,No,No,North,38,4.38
2023-01-29,4,105,62,Yes,Yes,South,37,4.11
2023-01-29,5,101,98,Yes,Yes,East,29,2.78
2023-01-29,5,102,28,Yes,No,West,40,2.52
2023-01-29,5,103,21,Yes,Yes,South,21,2.74
2023-01-29,5,104,99,Yes,Yes,South,28,2.63
2023-01-29,5,105,46,Yes,Yes,South,21,2.61
2023-01-30,1,101,69,No,Yes,East,24,2.96
2023-01-30,1,102,22,No,Yes,South,26,3.58
2023-01-30,1,103,46,No,No,North,40,2.53
2023-01-30,1,104,90,Yes,Yes,East,32,2.86
2023-01-30,1,105,83,No,No,North,31,2.88
2023-01-30,2,101,88,No,Yes,North,39,4.37
2023-01-30,2,102,91,Yes,No,West,20,3.1
2023-01-30,2,103,31,No,Yes,East,21,3.28
2023-01-30,2,104,54,No,Yes,East,32,2.72
2023-01-30,2,105,74,Yes,Yes,East,33,4.06
2023-01-30,3,101,56,No,No,East,22,2.66
2023-01-30,3,102,58,No,No,East,36,2.55
2023-01-30,3,103,88,No,Yes,South,37,3.65
2023-01-30,3,104,78,Yes,Yes,South,37,3.12
2023-01-30,3,105,21,Yes,Yes,South,29,4.26
2023-01-30,4,101,23,No,Yes,South,32,4.06
2023-01-30,4,102,97,Yes,Yes,South,36,3.63
2023-01-30,4,103,92,Yes,Yes,South,21,4.25
2023-01-30,4,104,55,No,Yes,North,37,4.25
2023-01-30,4,105,53,Yes,No,East,37,2.88
2023-01-30,5,101,72,No,Yes,North,26,2.64
2023-01-30,5,102,97,No,Yes,West,35,3.3
2023-01-30,5,103,80,No,No,East,37,4.45
2023-01-30,5,104,88,Yes,Yes,North,22,3.61
2023-01-30,5,105,21,No,Yes,West,36,3.99
2023-01-31,1,101,59,No,No,North,31,3.16
2023-01-31,1,102,83,Yes,Yes,South,30,2.56
2023-01-31,1,103,98,No,Yes,South,22,2.5
2023-01-31,1,104,43,Yes,No,West,32,3.77
2023-01-31,1,105,23,Yes,No,North,34,3.1
2023-01-31,2,101,49,Yes,Yes,West,34,3.59
2023-01-31,2,102,36,No,Yes,West,33,3.89
2023-01-31,2,103,61,Yes,No,East,33,3.91
2023-01-31,2,104,80,No,No,South,34,3.99
2023-01-31,2,105,58,No,Yes,West,37,2.57
2023-01-31,3,101,97,Yes,No,North,31,2.53
2023-01-31,3,102,32,Yes,Yes,West,27,3.81
2023-01-31,3,103,89,Yes,No,North,32,3.22
2023-01-31,3,104,82,No,No,West,27,3.13
2023-01-31,3,105,64,Yes,No,West,28,4.08
2023-01-31,4,101,40,No,Yes,North,39,2.54
2023-01-31,4,102,39,Yes,Yes,South,33,3.66
2023-01-31,4,103,82,No,Yes,West,26,2.94
2023-01-31,4,104,90,No,Yes,West,27,3.61
2023-01-31,4,105,43,Yes,Yes,South,26,4.43
2023-01-31,5,101,77,Yes,Yes,East,27,3.03
2023-01-31,5,102,44,Yes,Yes,North,35,4.02
2023-01-31,5,103,27,Yes,Yes,East,27,2.71
2023-01-31,5,104,96,No,Yes,East,20,4.44
2023-01-31,5,105,55,Yes,Yes,North,34,4.47
2023-02-01,1,101,40,No,No,West,28,4.38
2023-02-01,1,102,97,Yes,Yes,East,33,3.99
2023-02-01,1,103,95,No,Yes,North,27,3.87
2023-02-01,1,104,80,No,Yes,East,40,3.93
2023-02-01,1,105,62,Yes,Yes,West,40,3.86
2023-02-01,2,101,97,No,Yes,East,37,2.58
2023-02-01,2,102,48,No,Yes,South,36,3.38
2023-02-01,2,103,97,No,Yes,West,21,4.37
2023-02-01,2,104,78,No,Yes,East,30,3.33
2023-02-01,2,105,86,No,No,West,23,2.99
2023-02-01,3,101,33,Yes,Yes,North,24,4.14
2023-02-01,3,102,46,Yes,No,South,39,3.55
2023-02-01,3,103,23,Yes,No,North,24,4.41
2023-02-01,3,104,61,No,Yes,South,32,3.15
2023-02-01,3,105,69,Yes,No,North,21,3.33
2023-02-01,4,101,84,Yes,No,East,25,3.74
2023-02-01,4,102,50,Yes,No,East,36,2.71
2023-02-01,4,103,86,Yes,Yes,South,23,4.46
2023-02-01,4,104,49,No,Yes,West,32,2.94
2023-02-01,4,105,69,Yes,Yes,West,39,3.16
2023-02-01,5,101,43,Yes,Yes,East,29,3.58
2023-02-01,5,102,57,No,Yes,North,35,3.85
2023-02-01,5,103,24,No,No,South,33,4.07
2023-02-01,5,104,70,No,No,West,33,3.42
2023-02-01,5,105,36,No,Yes,North,26,2.93
2023-02-02,1,101,32,No,Yes,South,21,2.67
2023-02-02,1,102,32,No,No,West,25,4.49
2023-02-02,1,103,49,No,Yes,North,33,3.12
2023-02-02,1,104,26,Yes,Yes,West,36,3.56
2023-02-02,1,105,94,No,Yes,North,35,3.41
2023-02-02,2,101,97,No,Yes,North,34,2.95
2023-02-02,2,102,21,No,No,East,33,3.46
2023-02-02,2,103,77,Yes,No,North,37,3.43
2023-02-02,2,104,55,No,No,South,36,4.28
2023-02-02,2,105,64,No,No,East,24,3.47
2023-02-02,3,101,40,No,No,North,34,3.5
2023-02-02,3,102,26,Yes,No,West,20,3.29
2023-02-02,3,103,28,Yes,No,South,24,2.57
2023-02-02,3,104,68,No,No,South,34,2.85
2023-02-02,3,105,44,Yes,Yes,South,38,2.6
2023-02-02,4,101,40,No,Yes,East,35,3.77
2023-02-02,4,102,81,No,No,West,33,3.14
2023-02-02,4,103,54,Yes,Yes,South,28,3.83
2023-02-02,4,104,90,No,Yes,North,23,3.48
2023-02-02,4,105,70,Yes,Yes,East,40,4.02
2023-02-02,5,101,61,No,No,West,28,2.56
2023-02-02,5,102,45,No,Yes,North,33,3.25
2023-02-02,5,103,77,No,Yes,South,27,4.04
2023-02-02,5,104,87,No,Yes,East,40,2.7
2023-02-02,5,105,54,No,Yes,West,25,2.91
2023-02-03,1,101,64,No,No,West,37,3.4
2023-02-03,1,102,37,No,No,West,21,3.95
2023-02-03,1,103,29,Yes,Yes,South,23,4.34
2023-02-03,1,104,38,No,No,West,31,3.79
2023-02-03,1,105,56,Yes,No,West,30,3.06
2023-02-03,2,101,81,No,Yes,East,23,3.73
2023-02-03,2,102,56,No,Yes,West,36,4.23
2023-02-03,2,103,25,Yes,No,South,37,2.66
2023-02-03,2,104,73,No,No,West,27,3.16
2023-02-03,2,105,57,Yes,Yes,East,21,3.34
2023-02-03,3,101,33,Yes,Yes,North,21,3.22
2023-02-03,3,102,72,Yes,No,West,33,2.59
2023-02-03,3,103,96,Yes,Yes,East,22,3.57
2023-02-03,3,104,44,No,Yes,East,39,4.34
2023-02-03,3,105,26,No,No,West,30,2.52
2023-02-03,4,101,67,Yes,Yes,East,32,3.56
2023-02-03,4,102,100,No,Yes,East,40,3.08
2023-02-03,4,103,34,Yes,No,North,21,4.44
2023-02-03,4,104,89,Yes,Yes,East,38,3.23
2023-02-03,4,105,44,Yes,Yes,East,23,2.74
2023-02-03,5,101,71,Yes,No,South,33,3.88
2023-02-03,5,102,23,No,No,North,25,2.86
2023-02-03,5,103,70,Yes,Yes,North,35,2.9
2023-02-03,5,104,27,No,Yes,East,28,2.94
2023-02-03,5,105,23,Yes,Yes,East,21,2.87
2023-02-04,1,101,60,No,No,East,38,3.67
2023-02-04,1,102,54,No,No,West,23,2.93
2023-02-04,1,103,60,No,Yes,West,30,3.86
2023-02-04,1,104,72,Yes,No,South,29,2.91
2023-02-04,1,105,39,No,Yes,North,27,3.36
2023-02-04,2,101,66,No,No,East,35,4.3
2023-02-04,2,102,20,Yes,Yes,West,35,3.07
2023-02-04,2,103,96,Yes,Yes,East,28,3.51
2023-02-04,2,104,34,Yes,No,East,21,3.88
2023-02-04,2,105,29,Yes,Yes,East,23,3.48
2023-02-04,3,101,85,Yes,No,East,34,3.12
2023-02-04,3,102,42,Yes,No,East,34,3.06
2023-02-04,3,103,46,No,Yes,East,27,3.94
2023-02-04,3,104,76,No,No,West,36,3.36
2023-02-04,3,105,25,Yes,No,North,22,2.53
2023-02-04,4,101,33,Yes,Yes,East,25,3.45
2023-02-04,4,102,32,Yes,Yes,North,28,3.25
2023-02-04,4,103,100,Yes,Yes,West,24,3.25
2023-02-04,4,104,46,Yes,Yes,East,28,3.65
2023-02-04,4,105,60,No,Yes,South,33,2.5
2023-02-04,5,101,30,Yes,Yes,East,20,4.15
2023-02-04,5,102,37,Yes,No,East,35,4.02
2023-02-04,5,103,37,Yes,Yes,East,39,4.11
2023-02-04,5,104,24,Yes,No,South,29,2.89
2023-02-04,5,105,82,No,Yes,North,40,3.9
2023-02-05,1,101,72,Yes,No,North,30,4.49
2023-02-05,1,102,77,Yes,No,South,28,4.0
2023-02-05,1,103,87,No,Yes,West,35,4.18
2023-02-05,1,104,93,No,No,East,39,4.5
2023-02-05,1,105,71,No,No,West,39,3.25
2023-02-05,2,101,94,No,No,East,37,3.29
2023-02-05,2,102,23,Yes,Yes,West,26,3.87
2023-02-05,2,103,66,No,No,East,40,2.79
2023-02-05,2,104,51,Yes,Yes,East,27,3.9
2023-02-05,2,105,82,Yes,No,East,39,3.24
2023-02-05,3,101,31,No,No,West,25,4.17
2023-02-05,3,102,44,Yes,No,East,38,4.11
2023-02-05,3,103,80,No,Yes,North,26,2.95
2023-02-05,3,104,28,No,Yes,South,35,3.15
2023-02-05,3,105,83,No,No,North,20,2.56
2023-02-05,4,101,53,Yes,No,East,31,4.37
2023-02-05,4,102,51,No,Yes,North,35,3.73
2023-02-05,4,103,95,Yes,Yes,North,29,3.74
2023-02-05,4,104,77,Yes,No,South,23,3.01
2023-02-05,4,105,74,No,No,North,31,3.55
2023-02-05,5,101,41,Yes,No,South,26,3.75
2023-02-05,5,102,66,No,No,South,40,2.65
2023-02-05,5,103,26,Yes,No,South,20,3.83
2023-02-05,5,104,26,No,No,West,31,3.94
2023-02-05,5,105,71,Yes,No,East,26,4.05
2023-02-06,1,101,98,No,No,South,40,3.63
2023-02-06,1,102,50,No,No,South,38,2.68
2023-02-06,1,103,53,Yes,Yes,South,30,3.01
2023-02-06,1,104,70,No,No,North,20,4.09
2023-02-06,1,105,54,No,No,East,30,4.4
2023-02-06,2,101,91,Yes,No,West,31,2.82
2023-02-06,2,102,79,Yes,Yes,South,34,3.58
2023-02-06,2,103,64,Yes,No,West,25,2.59
2023-02-06,2,104,69,No,Yes,East,22,3.04
2023-02-06,2,105,92,Yes,No,West,23,3.76
2023-02-06,3,101,87,No,Yes,East,31,2.54
2023-02-06,3,102,53,Yes,Yes,West,34,4.29
2023-02-06,3,103,36,Yes,No,West,22,2.74
2023-02-06,3,104,53,Yes,Yes,North,37,3.35
2023-02-06,3,105,67,Yes,No,West,23,3.82
2023-02-06,4,101,33,No,No,North,27,2.78
2023-02-06,4,102,61,No,No,East,32,4.01
2023-02-06,4,103,46,No,No,South,31,4.46
2023-02-06,4,104,49,Yes,Yes,East,35,3.2
2023-02-06,4,105,30,Yes,No,West,20,4.46
2023-02-06,5,101,99,No,No,North,28,3.76
2023-02-06,5,102,20,Yes,Yes,East,24,4.24
2023-02-06,5,103,68,Yes,Yes,North,25,3.5
2023-02-06,5,104,49,Yes,No,North,34,4.01
2023-02-06,5,105,63,No,No,West,39,3.81
2023-02-07,1,101,69,No,Yes,West,25,2.95
2023-02-07,1,102,85,No,Yes,North,34,4.28
2023-02-07,1,103,44,No,No,North,24,3.76
2023-02-07,1,104,55,No,Yes,West,29,2.88
2023-02-07,1,105,22,No,No,West,20,4.38
2023-02-07,2,101,86,No,No,West,33,3.46
2023-02-07,2,102,67,Yes,No,South,24,3.64
2023-02-07,2,103,86,No,No,East,21,3.48
2023-02-07,2,104,28,No,Yes,South,29,3.9
2023-02-07,2,105,100,Yes,No,South,29,3.37
2023-02-07,3,101,51,No,Yes,South,22,2.75
2023-02-07,3,102,90,No,No,East,29,3.84
2023-02-07,3,103,29,No,No,East,32,3.59
2023-02-07,3,104,68,No,Yes,North,24,3.47
2023-02-07,3,105,70,Yes,No,East,32,4.12
2023-02-07,4,101,79,Yes,No,East,23,4.03
2023-02-07,4,102,99,No,No,North,27,3.24
2023-02-07,4,103,22,Yes,Yes,West,37,3.85
2023-02-07,4,104,86,Yes,No,North,24,3.84
2023-02-07,4,105,27,Yes,Yes,East,34,4.49
2023-02-07,5,101,30,No,No,West,26,4.46
2023-02-07,5,102,75,No,No,West,28,2.72
2023-02-07,5,103,32,Yes,Yes,East,23,3.21
2023-02-07,5,104,30,No,No,North,34,3.77
2023-02-07,5,105,86,No,Yes,West,32,4.37
2023-02-08,1,101,44,No,No,North,36,3.09
2023-02-08,1,102,21,No,No,East,39,3.78
2023-02-08,1,103,55,No,No,West,25,2.83
2023-02-08,1,104,69,No,No,West,26,4.48
2023-02-08,1,105,71,No,No,South,23,3.39
2023-02-08,2,101,26,No,No,South,32,2.94
2023-02-08,2,102,34,Yes,Yes,North,40,4.19
2023-02-08,2,103,91,Yes,No,North,36,3.23
2023-02-08,2,104,38,Yes,Yes,East,31,4.42
2023-02-08,2,105,54,Yes,Yes,South,40,3.23
2023-02-08,3,101,23,Yes,Yes,East,22,3.44
2023-02-08,3,102,61,No,No,South,38,2.75
2023-02-08,3,103,33,No,Yes,East,38,3.89
2023-02-08,3,104,41,Yes,No,North,35,3.72
2023-02-08,3,105,74,Yes,No,West,29,4.14
2023-02-08,4,101,84,No,No,East,28,3.76
2023-02-08,4,102,71,Yes,No,East,27,3.2
2023-02-08,4,103,77,No,No,East,25,4.11
2023-02-08,4,104,54,No,Yes,South,39,3.92
2023-02-08,4,105,49,Yes,No,North,25,4.45
2023-02-08,5,101,96,Yes,No,East,26,3.18
2023-02-08,5,102,53,No,No,West,27,3.13
2023-02-08,5,103,73,Yes,No,North,25,3.16
2023-02-08,5,104,21,Yes,No,West,26,4.25
2023-02-08,5,105,44,Yes,No,South,31,2.83
2023-02-09,1,101,78,Yes,Yes,West,29,2.88
2023-02-09,1,102,32,No,No,West,25,3.24
2023-02-09,1,103,41,No,Yes,North,40,3.59
2023-02-09,1,104,48,Yes,Yes,North,40,4.35
2023-02-09,1,105,96,Yes,Yes,North,36,3.42
2023-02-09,2,101,98,Yes,Yes,West,27,4.3
2023-02-09,2,102,39,No,No,East,32,2.6
2023-02-09,2,103,98,No,No,North,38,3.33
2023-02-09,2,104,76,No,Yes,North,24,3.22
2023-02-09,2,105,31,No,No,South,26,4.14
2023-02-09,3,101,49,No,No,East,23,2.99
2023-02-09,3,102,46,Yes,Yes,South,34,2.72
2023-02-09,3,103,67,Yes,Yes,South,26,3.53
2023-02-09,3,104,71,No,No,South,32,2.76
2023-02-09,3,105,20,Yes,No,North,40,4.37
2023-02-09,4,101,25,Yes,No,East,26,4.49
2023-02-09,4,102,45,Yes,No,West,28,2.87
2023-02-09,4,103,27,Yes,No,East,27,4.32
2023-02-09,4,104,90,Yes,Yes,East,34,3.47
2023-02-09,4,105,42,No,No,North,23,4.4
2023-02-09,5,101,30,Yes,Yes,South,36,3.86
2023-02-09,5,102,99,Yes,No,East,23,4.09
2023-02-09,5,103,81,Yes,Yes,South,36,4.02
2023-02-09,5,104,56,No,No,South,24,3.21
2023-02-09,5,105,25,Yes,No,South,37,3.43
2023-02-10,1,101,33,No,No,East,33,3.1
2023-02-10,1,102,87,Yes,Yes,West,32,3.27
2023-02-10,1,103,79,Yes,Yes,East,35,3.53
2023-02-10,1,104,74,No,No,South,22,3.83
2023-02-10,1,105,73,No,Yes,South,20,2.71
2023-02-10,2,101,27,No,Yes,East,31,3.04
2023-02-10,2,102,53,No,Yes,South,21,3.3
2023-02-10,2,103,85,Yes,No,South,33,3.9
2023-02-10,2,104,80,Yes,Yes,West,26,2.72
2023-02-10,2,105,68,Yes,No,North,24,3.85
2023-02-10,3,101,63,Yes,Yes,West,39,4.46
2023-02-10,3,102,54,Yes,Yes,North,33,4.01
2023-02-10,3,103,70,No,Yes,North,28,4.32
2023-02-10,3,104,23,Yes,No,East,22,2.78
2023-02-10,3,105,37,No,Yes,South,31,3.79
2023-02-10,4,101,38,Yes,Yes,West,21,4.24
2023-02-10,4,102,92,No,No,North,24,4.04
2023-02-10,4,103,42,No,Yes,East,31,2.89
2023-02-10,4,104,31,No,No,West,34,4.35
2023-02-10,4,105,47,No,No,South,24,3.23
2023-02-10,5,101,29,Yes,No,West,24,3.41
2023-02-10,5,102,44,Yes,No,South,27,2.88
2023-02-10,5,103,86,Yes,Yes,East,33,3.16
2023-02-10,5,104,40,No,Yes,South,31,3.51
2023-02-10,5,105,65,No,Yes,South,30,3.01
2023-02-11,1,101,52,No,Yes,East,29,3.47
2023-02-11,1,102,97,No,Yes,North,31,3.44
2023-02-11,1,103,62,No,Yes,West,33,3.04
2023-02-11,1,104,100,Yes,No,South,35,2.61
2023-02-11,1,105,69,Yes,Yes,North,39,3.22
2023-02-11,2,101,88,No,No,South,20,3.76
2023-02-11,2,102,67,No,No,East,32,2.65
2023-02-11,2,103,40,No,Yes,North,22,2.7
